id,title,brand,model,price,price_raw,condition,storage,ram,location,description,detail_brand,detail_model,detail_condition,seller_name,posted_date,ad_url,is_member,is_featured,scraped_at,price_valid,price_range,storage_gb,ram_gb,title_length
2412,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,127500.0,"Rs 127,500",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-256gb-used-for-sale-colombo-4732,True,False,2026-02-23T12:29:40.924335,True,100K-200K,256.0,,32
2413,Apple iPhone 12 mini 128GB (Used),Apple,iPhone 12 mini 128GB,65000.0,"Rs 65,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-mini-128gb-used-for-sale-colombo-1630,True,False,2026-02-23T12:29:40.924335,True,50K-100K,128.0,,33
2414,Samsung Galaxy A70 Samsumg (Used),Samsung,Galaxy A70 Samsumg,25000.0,"Rs 25,000",Used,,,Ratnapura,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a70-used-for-sale-ratnapura-28,False,False,2026-02-23T12:29:40.924335,True,25K-50K,,,33
2415,Sharp A201SH 64GB (Used),Other,Sharp A201SH 64GB,15498.0,"Rs 15,498",Used,64GB,,Ratnapura,,,,,,,https://ikman.lk/en/ad/sharp-a201sh-64gb-used-for-sale-ratnapura-6,True,False,2026-02-23T12:29:40.924335,True,10K-25K,64.0,,24
2416,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,99999.0,"Rs 99,999",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-colombo-10497,True,False,2026-02-23T12:29:40.924335,True,50K-100K,256.0,,32
2417,Sharp A001SH 32GB (Used),Other,Sharp A001SH 32GB,13498.0,"Rs 13,498",Used,32GB,,Ratnapura,,,,,,,https://ikman.lk/en/ad/sharp-a001sh-32gb-used-for-sale-ratnapura-7,True,False,2026-02-23T12:29:40.924335,True,10K-25K,32.0,,24
2418,Apple iPhone 12 Pro 512GB (Used),Apple,iPhone 12 Pro 512GB,96000.0,"Rs 96,000",Used,512GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-512-gb-used-for-sale-gampaha-49,False,False,2026-02-23T12:29:40.924335,True,50K-100K,512.0,,32
2419,Huawei Y7 Pro (Used),Huawei,Y7 Pro,10500.0,"Rs 10,500",Used,,,Ratnapura,,,,,,,https://ikman.lk/en/ad/huawei-y7-pro-y72019w-used-for-sale-ratnapura,False,False,2026-02-23T12:29:40.924335,True,10K-25K,,,20
2420,Huawei Y7a (Used),Huawei,Y7a,16000.0,"Rs 16,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/huawei-y7a-used-for-sale-colombo-1092,False,False,2026-02-23T12:29:40.924335,True,10K-25K,,,17
2421,Google Pixel 6 Pro 12GB 128GB (Used),Google,Pixel 6 Pro 12GB 128GB,65000.0,"Rs 65,000",Used,12GB,,Kurunegala,,,,,,,https://ikman.lk/en/ad/google-pixel-6-pro-12gb-128gb-used-for-sale-kurunegala-8,False,False,2026-02-23T12:29:40.924335,True,50K-100K,12.0,,36
2422,Samsung Galaxy M11 (Used),Samsung,Galaxy M11,9500.0,"Rs 9,500",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-m11-used-for-sale-gampaha-778,False,False,2026-02-23T12:29:40.924335,True,<10K,,,25
2423,Xiaomi Redmi 13C 256GB (Used),Xiaomi,Redmi 13C 256GB,27000.0,"Rs 27,000",Used,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-13c-256gb-used-for-sale-gampaha,False,False,2026-02-23T12:29:40.924335,True,25K-50K,256.0,,29
2424,Apple iPhone 12 Pro Max (Used),Apple,iPhone 12 Pro Max,125000.0,"Rs 125,000",Used,,,Kalutara,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-max-good-condition-used-for-sale-kalutara-2,False,False,2026-02-23T12:29:40.924335,True,100K-200K,,,30
2425,Apple iPhone 17 Pro (Used),Apple,iPhone 17 Pro,378000.0,"Rs 378,000",Used,,,Hambantota,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-used-for-sale-hambantota-2,False,False,2026-02-23T12:29:40.924335,True,200K-500K,,,26
2426,Google Pixel 7 128 GB (Used),Google,Pixel 7 128 GB,69900.0,"Rs 69,900",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/google-pixel-7-128-gb-used-for-sale-colombo-51,True,False,2026-02-23T12:29:40.927267,True,50K-100K,128.0,,28
2427,Apple iPhone 15 128 GB (Used),Apple,iPhone 15 128 GB,160000.0,"Rs 160,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-128-gb-used-for-sale-colombo-617,True,False,2026-02-23T12:29:40.927267,True,100K-200K,128.0,,29
2428,Apple iPhone 14 Pro Max 256 GB (Used),Apple,iPhone 14 Pro Max 256 GB,210000.0,"Rs 210,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256-gb-used-for-sale-colombo-410,True,False,2026-02-23T12:29:40.927267,True,200K-500K,256.0,,37
2429,Apple iPhone 14 128 GB (Used),Apple,iPhone 14 128 GB,127900.0,"Rs 127,900",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128-gb-used-for-sale-colombo-724,True,False,2026-02-23T12:29:40.927267,True,100K-200K,128.0,,29
2430,Apple iPhone 13 128 GB (Used),Apple,iPhone 13 128 GB,99900.0,"Rs 99,900",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-128-gb-used-for-sale-colombo-1215,True,False,2026-02-23T12:29:40.927267,True,50K-100K,128.0,,29
2431,Xiaomi Redmi 9A (Used),Xiaomi,Redmi 9A,20000.0,"Rs 20,000",Used,,,Galle,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-9a-used-for-sale-kegalle-221,False,False,2026-02-23T12:29:40.927267,True,10K-25K,,,22
2432,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,68900.0,"Rs 68,900",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-colombo-19090,True,False,2026-02-23T12:29:40.927267,True,50K-100K,128.0,,28
2433,Samsung Galaxy F13 4GB 128GB (Used),Samsung,Galaxy F13 4GB 128GB,19999.0,"Rs 19,999",Used,4GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-f13-4-gb-128-used-for-sale-colombo,False,False,2026-02-23T12:29:40.927267,True,10K-25K,4.0,,35
2434,Apple iPhone 13 Pro Max 256GB (Used),Apple,iPhone 13 Pro Max 256GB,123000.0,"Rs 123,000",Used,256GB,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-max-256gb-used-for-sale-gampaha-2641,False,False,2026-02-23T12:29:40.927267,True,100K-200K,256.0,,36
2435,Infinix Hot 60 Pro (Brand New),Infinix,Hot 60 Pro,64999.0,"Rs 64,999",Brand New,,,Kandy,,,,,,,https://ikman.lk/en/ad/infinix-hot-60-pro-brand-new-for-sale-kandy-5,False,False,2026-02-23T12:29:40.927267,True,50K-100K,,,30
2436,Apple iPhone 11 Pro Max (Used),Apple,iPhone 11 Pro Max,90000.0,"Rs 90,000",Used,,,Matale,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-max-used-for-sale-matale-115,False,False,2026-02-23T12:29:40.927267,True,50K-100K,,,30
2437,Xiaomi Redmi Note 14 Pro Plus (Used),Xiaomi,Redmi Note 14 Pro Plus,83000.0,"Rs 83,000",Used,,,Batticaloa,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-note-14-pro-plus-used-for-sale-batticaloa-3,False,False,2026-02-23T12:29:40.927267,True,50K-100K,,,36
2438,Apple iPhone 17 256GB (Brand New),Apple,iPhone 17 256GB,260999.0,"Rs 260,999",Brand New,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-256gb-brand-new-for-sale-colombo-897,True,False,2026-02-23T12:29:52.657349,True,200K-500K,256.0,,33
2439,Samsung Galaxy A17 5G 256/128GB 8GB RAM (Brand New),Samsung,Galaxy A17 5G 256/128GB 8GB RAM,29100.0,"Rs 29,100",Brand New,128GB,8GB,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a17-5g-256-128gb-8gb-ram-brand-new-for-sale-colombo,True,False,2026-02-23T12:29:52.657349,True,25K-50K,128.0,8.0,51
2440,Tecno Spark Go 2024 (Used),Tecno,Spark Go 2024,18500.0,"Rs 18,500",Used,,,Galle,,,,,,,https://ikman.lk/en/ad/tecno-spark-go-2024-used-for-sale-galle-38,False,False,2026-02-23T12:29:52.657349,True,10K-25K,,,26
2441,Xiaomi Redmi Note 9S (Used),Xiaomi,Redmi Note 9S,9000.0,"Rs 9,000",Used,,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-note-9s-used-for-sale-anuradhapura-4,False,False,2026-02-23T12:29:52.657349,True,<10K,,,27
2442,Apple iPhone 12 Pro (Used),Apple,iPhone 12 Pro,92000.0,"Rs 92,000",Used,,,Trincomalee,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-trincomalee-315,False,False,2026-02-23T12:29:52.657349,True,50K-100K,,,26
2443,Apple iPhone XS (Used),Apple,iPhone XS,28000.0,"Rs 28,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-xs-i-phone-used-for-sale-colombo-158,False,False,2026-02-23T12:29:52.657349,True,25K-50K,,,22
2444,Apple iPhone 11 (Used),Apple,iPhone 11,69000.0,"Rs 69,000",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-red-edition-used-for-sale-kandy-2,False,False,2026-02-23T12:29:52.657349,True,50K-100K,,,22
2445,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,57000.0,"Rs 57,000",Used,128GB,,Matale,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-matale-219,False,False,2026-02-23T12:29:52.657349,True,50K-100K,128.0,,28
2446,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,109800.0,"Rs 109,800",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-kandy-427,False,False,2026-02-23T12:29:52.657349,True,100K-200K,128.0,,28
2447,Samsung Galaxy S21 Ultra (Used),Samsung,Galaxy S21 Ultra,89500.0,"Rs 89,500",Used,,,Galle,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s21-ultra-used-for-sale-galle-56,False,False,2026-02-23T12:29:52.657349,True,50K-100K,,,31
2448,Apple iPhone 11 Pro (Used),Apple,iPhone 11 Pro,75000.0,"Rs 75,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-used-for-sale-gampaha-2127,False,False,2026-02-23T12:29:52.657349,True,50K-100K,,,26
2449,Apple iPhone 14 Pro 128GB (Used),Apple,iPhone 14 Pro 128GB,154999.0,"Rs 154,999",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-128-gb-used-for-sale-colombo-284,False,False,2026-02-23T12:29:52.657349,True,100K-200K,128.0,,32
2450,Apple iPhone 14 Pro Max 256GB (Used),Apple,iPhone 14 Pro Max 256GB,180000.0,"Rs 180,000",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256gb-used-for-sale-kandy-614,False,False,2026-02-23T12:29:52.657349,True,100K-200K,256.0,,36
2451,Apple iPhone 11 (Used),Apple,iPhone 11,65000.0,"Rs 65,000",Used,,,Anuradhapura,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-anuradhapura-798,False,False,2026-02-23T12:29:52.661514,True,50K-100K,,,22
2452,Apple iPhone 14 Plus (Used),Apple,iPhone 14 Plus,115000.0,"Rs 115,000",Used,,,Ampara,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-plus-used-for-sale-ampara-55,False,False,2026-02-23T12:29:52.661514,True,100K-200K,,,27
2453,Apple iPhone 15 Pro Max (Used),Apple,iPhone 15 Pro Max,215000.0,"Rs 215,000",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-pro-max-used-for-sale-kandy-460,False,False,2026-02-23T12:29:52.661514,True,200K-500K,,,30
2454,Samsung Galaxy F22 (Used),Samsung,Galaxy F22,26000.0,"Rs 26,000",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-f22-used-for-sale-kandy-1,False,False,2026-02-23T12:29:52.661514,True,25K-50K,,,25
2455,Apple iPhone 13 512GB (Used),Apple,iPhone 13 512GB,106000.0,"Rs 106,000",Used,512GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-512gb-used-for-sale-kandy-26,False,False,2026-02-23T12:29:52.661514,True,100K-200K,512.0,,28
2456,Oppo A9 (Used),Oppo,A9,18500.0,"Rs 18,500",Used,,,Kalutara,,,,,,,https://ikman.lk/en/ad/oppo-a9-mobile-phone-used-for-sale-kalutara,False,False,2026-02-23T12:29:52.661514,True,10K-25K,,,14
2457,Vivo Y93 6GB - 128GB- (Used),Vivo,Y93 6GB - 128GB-,7999.0,"Rs 7,999",Used,6GB,,Colombo,,,,,,,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-8692,True,False,2026-02-23T12:29:52.661514,True,<10K,6.0,,28
2458,Vivo Y85 6GB - 128GB (Used),Vivo,Y85 6GB - 128GB,7999.0,"Rs 7,999",Used,6GB,,Colombo,,,,,,,https://ikman.lk/en/ad/vivo-y85-6gb-128gb-used-for-sale-colombo-5187,True,False,2026-02-23T12:29:52.661514,True,<10K,6.0,,27
2459,Vivo Y17 8 GB | 256 - (Used),Vivo,Y17 8 GB | 256 -,12500.0,"Rs 12,500",Used,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/vivo-y17-8-gb-256-used-for-sale-colombo-16,True,False,2026-02-23T12:29:52.661514,True,10K-25K,8.0,,28
2460,Oppo A31 8 GB | 256 - (Used),Oppo,A31 8 GB | 256 -,11900.0,"Rs 11,900",Used,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/oppo-a31-8-gb-256-used-for-sale-colombo-9,True,False,2026-02-23T12:29:52.661514,True,10K-25K,8.0,,28
2461,TCL 503 8 GB | 256 - (Brand New),Other,TCL 503 8 GB | 256 -,29000.0,"Rs 29,000",Brand New,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/tcl-503-8-gb-256-brand-new-for-sale-colombo-2,True,False,2026-02-23T12:29:52.661514,True,25K-50K,8.0,,32
2462,TCL 503 6 GB 64 - (Used),Other,TCL 503 6 GB 64 -,22999.0,"Rs 22,999",Used,6GB,,Colombo,,,,,,,https://ikman.lk/en/ad/tcl-503-6-gb-64-used-for-sale-colombo-3,True,False,2026-02-23T12:29:52.661514,True,10K-25K,6.0,,24
2463,Nokia 105 Dubai S (Brand New),Nokia,105 Dubai S,2990.0,"Rs 2,990",Brand New,,,Colombo,,,,,,,https://ikman.lk/en/ad/nokia-105-dubai-s-brand-new-for-sale-colombo,True,False,2026-02-23T12:29:52.661514,True,<10K,,,29
2464,Oppo A3s 8 GB | 256 - (Used),Oppo,A3s 8 GB | 256 -,9499.0,"Rs 9,499",Used,8GB,,Colombo,,,,,,,https://ikman.lk/en/ad/oppo-a3s-8-gb-256-used-for-sale-colombo-5,True,False,2026-02-23T12:29:52.661514,True,<10K,8.0,,28
2465,Samsung Galaxy A07 4GB+64GB (Brand New),Samsung,Galaxy A07 4GB+64GB,26990.0,"Rs 26,990",Brand New,4GB,,Colombo,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a07-4gb64gb-brand-new-for-sale-colombo-48,True,False,2026-02-23T12:29:58.115694,True,25K-50K,4.0,,39
2466,Samsung Galaxy A12 (Used),Samsung,Galaxy A12,14500.0,"Rs 14,500",Used,,,Batticaloa,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a12-used-for-sale-batticaloa-178,False,False,2026-02-23T12:29:58.115694,True,10K-25K,,,25
2467,Apple iPhone 16 Pro Max (Used),Apple,iPhone 16 Pro Max,290000.0,"Rs 290,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-pro-max-used-for-sale-colombo-1043,False,False,2026-02-23T12:29:58.115694,True,200K-500K,,,30
2468,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,92000.0,"Rs 92,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-colombo-11581,True,False,2026-02-23T12:29:58.115694,True,50K-100K,128.0,,28
2469,Apple iPhone 16e 128GB (Used),Apple,iPhone 16e 128GB,123000.0,"Rs 123,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16e-128gb-used-for-sale-colombo-73,True,False,2026-02-23T12:29:58.115694,True,100K-200K,128.0,,29
2470,Apple iPhone 12 Pro Max 256GB (Used),Apple,iPhone 12 Pro Max 256GB,115500.0,"Rs 115,500",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-colombo-7865,True,False,2026-02-23T12:29:58.115694,True,100K-200K,256.0,,36
2471,Infinix Note 40 (Used),Infinix,Note 40,66000.0,"Rs 66,000",Used,,,Kalutara,,,,,,,https://ikman.lk/en/ad/infinix-note-40-2024-used-for-sale-kalutara,False,False,2026-02-23T12:29:58.115694,True,50K-100K,,,22
2472,Samsung Galaxy A07 128GB (Used),Samsung,Galaxy A07 128GB,23000.0,"Rs 23,000",Used,128GB,,Jaffna,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-a07-128gb-used-for-sale-jaffna-5,False,False,2026-02-23T12:29:58.115694,True,10K-25K,128.0,,31
2473,Apple iPhone 16 Pro Max (Used),Apple,iPhone 16 Pro Max,290000.0,"Rs 290,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-pro-max-used-for-sale-colombo-1042,False,False,2026-02-23T12:29:58.115694,True,200K-500K,,,30
2474,Honor X9b (Used),Honor,X9b,70000.0,"Rs 70,000",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/honor-x9b-used-for-sale-kandy-5,False,False,2026-02-23T12:29:58.115694,True,50K-100K,,,16
2475,Oppo A1k (Used),Oppo,A1k,10500.0,"Rs 10,500",Used,,,Ampara,,,,,,,https://ikman.lk/en/ad/oppo-a1k-for-sale-ampara,False,False,2026-02-23T12:29:58.115694,True,10K-25K,,,15
2476,Xiaomi Redmi 14C (Used),Xiaomi,Redmi 14C,28000.0,"Rs 28,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/xiaomi-redmi-14c-used-for-sale-colombo-255,False,False,2026-02-23T12:29:58.118615,True,25K-50K,,,23
2477,Vivo Y19s (Used),Vivo,Y19s,35000.0,"Rs 35,000",Used,,,Kandy,,,,,,,https://ikman.lk/en/ad/vivo-y19-y19s-used-for-sale-kandy-7,False,False,2026-02-23T12:29:58.118615,True,25K-50K,,,16
2478,Nokia 130 (Used),Nokia,130,4000.0,"Rs 4,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/nokia-130-dual-sim-used-for-sale-gampaha,False,False,2026-02-23T12:29:58.118615,True,<10K,,,16
2479,Samsung Galaxy M04 (Used),Samsung,Galaxy M04,18000.0,"Rs 18,000",Used,,,Ampara,,,,,,,https://ikman.lk/en/ad/samsung-m04-4ram-128gb-for-sale-ampara,False,False,2026-02-23T12:29:58.118615,True,10K-25K,,,25
2480,Apple iPhone 13 (Used),Apple,iPhone 13,85000.0,"Rs 85,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-used-for-sale-gampaha-1401,False,False,2026-02-23T12:29:58.118615,True,50K-100K,,,22
2481,Apple iPhone 11 Pro 256GB (Used),Apple,iPhone 11 Pro 256GB,75500.0,"Rs 75,500",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-256gb-used-for-sale-colombo-11504,True,False,2026-02-23T12:29:58.118615,True,50K-100K,256.0,,32
2482,Apple iPhone 14 Pro Max 256GB (Used),Apple,iPhone 14 Pro Max 256GB,176000.0,"Rs 176,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256gb-used-for-sale-colombo-5072,True,False,2026-02-23T12:29:58.118615,True,100K-200K,256.0,,36
2483,Apple iPhone 14 Plus 256GB (Used),Apple,iPhone 14 Plus 256GB,121000.0,"Rs 121,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-plus-256gb-used-for-sale-colombo-246,True,False,2026-02-23T12:29:58.118615,True,100K-200K,256.0,,33
2484,Apple iPhone 15 Pro Max 256GB (Used),Apple,iPhone 15 Pro Max 256GB,204000.0,"Rs 204,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-colombo-5863,True,False,2026-02-23T12:29:58.118615,True,200K-500K,256.0,,36
2485,Apple iPhone 15 Pro Max 256GB (Used),Apple,iPhone 15 Pro Max 256GB,224000.0,"Rs 224,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-colombo-5864,True,False,2026-02-23T12:29:58.118615,True,200K-500K,256.0,,36
2486,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,128000.0,"Rs 128,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-256gb-used-for-sale-colombo-4849,True,False,2026-02-23T12:29:58.118615,True,100K-200K,256.0,,32
2487,Apple iPhone 14 128GB (Used),Apple,iPhone 14 128GB,110000.0,"Rs 110,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-colombo-5968,True,False,2026-02-23T12:29:58.118615,True,100K-200K,128.0,,28
2488,Apple iPhone 14 Pro 256GB (Used),Apple,iPhone 14 Pro 256GB,172000.0,"Rs 172,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-used-for-sale-colombo-3258,True,False,2026-02-23T12:29:58.118615,True,100K-200K,256.0,,32
2489,Apple iPhone 13 128GB (Used),Apple,iPhone 13 128GB,92000.0,"Rs 92,000",Used,128GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-colombo-11580,True,False,2026-02-23T12:29:58.118615,True,50K-100K,128.0,,28
2490,Apple iPhone 12 Pro 256GB (Used),Apple,iPhone 12 Pro 256GB,95000.0,"Rs 95,000",Used,256GB,,Colombo,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-colombo-10496,True,False,2026-02-23T12:29:58.118615,True,50K-100K,256.0,,32
2491,Apple iPhone 12 Pro 512GB (Used),Apple,iPhone 12 Pro 512GB,97500.0,"Rs 97,500",Used,512GB,,Kurunegala,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-pro-512gb-used-for-sale-kurunegala-93,True,False,2026-02-23T12:30:06.193475,True,50K-100K,512.0,,32
2492,Apple iPhone 13 Pro Max 256GB (Used),Apple,iPhone 13 Pro Max 256GB,138500.0,"Rs 138,500",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-max-256gb-used-for-sale-kandy-761,False,False,2026-02-23T12:30:06.193475,True,100K-200K,256.0,,36
2493,Apple iPhone 13 Pro Max (Used),Apple,iPhone 13 Pro Max,150000.0,"Rs 150,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-max-used-for-sale-gampaha-1782,False,False,2026-02-23T12:30:06.193475,True,100K-200K,,,30
2494,Samsung Galaxy S25 Ultra 256GB (Used),Samsung,Galaxy S25 Ultra 256GB,248500.0,"Rs 248,500",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-256gb-used-for-sale-kandy-10,False,False,2026-02-23T12:30:06.193475,True,200K-500K,256.0,,37
2495,Apple iPhone 11 Pro (Used),Apple,iPhone 11 Pro,75000.0,"Rs 75,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-pro-used-for-sale-gampaha-2126,False,False,2026-02-23T12:30:06.193475,True,50K-100K,,,26
2496,Apple iPhone 17 Pro Max 256 GB (Used),Apple,iPhone 17 Pro Max 256 GB,388500.0,"Rs 388,500",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256-gb-used-for-sale-kandy-52,False,False,2026-02-23T12:30:06.193475,True,200K-500K,256.0,,37
2497,Apple iPhone 15 Pro Max 256GB (Used),Apple,iPhone 15 Pro Max 256GB,206500.0,"Rs 206,500",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-kandy-614,False,False,2026-02-23T12:30:06.193475,True,200K-500K,256.0,,36
2498,Apple iPhone 12 128GB (Used),Apple,iPhone 12 128GB,69500.0,"Rs 69,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-kandy-1026,False,False,2026-02-23T12:30:06.193475,True,50K-100K,128.0,,28
2499,Apple iPhone 13 Pro 256GB (Used),Apple,iPhone 13 Pro 256GB,118500.0,"Rs 118,500",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-13-pro-256gb-used-for-sale-kandy-580,False,False,2026-02-23T12:30:06.193475,True,100K-200K,256.0,,32
2500,Apple iPhone 16 Pro Max 256 GB (Used),Apple,iPhone 16 Pro Max 256 GB,278500.0,"Rs 278,500",Used,256GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256-gb-used-for-sale-kandy-183,False,False,2026-02-23T12:30:06.193475,True,200K-500K,256.0,,37
2501,Apple iPhone 11 128GB (Used),Apple,iPhone 11 128GB,59500.0,"Rs 59,500",Used,128GB,,Kandy,,,,,,,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-kandy-2283,False,False,2026-02-23T12:30:06.199287,True,50K-100K,128.0,,28
2502,Vivo Y04 (Used),Vivo,Y04,22000.0,"Rs 22,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/vivo-y04-used-for-sale-colombo-37,False,False,2026-02-23T12:30:06.199287,True,10K-25K,,,15
2503,Apple iPhone 14 Pro Max (Used),Apple,iPhone 14 Pro Max,175000.0,"Rs 175,000",Used,,,Gampaha,,,,,,,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-gampaha-1248,False,False,2026-02-23T12:30:06.199287,True,100K-200K,,,30
2504,Nokia C20 (Used),Nokia,C20,12000.0,"Rs 12,000",Used,,,Colombo,,,,,,,https://ikman.lk/en/ad/nokia-c20-mudl-hdisi-used-for-sale-colombo,False,False,2026-02-23T12:30:06.199287,True,10K-25K,,,16
2505,Apple iPhone 15 Pro (Used),Apple,iPhone 15 Pro,179000.0,"Rs 179,000",Used,,,Kalutara,,,,,,,https://ikman.lk/en/ad/apple-iphone-15-pro-used-for-sale-kalutara-74,False,False,2026-02-23T12:30:06.199287,True,100K-200K,,,26
